   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.1326781000  0.0490692000  0.1800000000  6.8932953000  0.0667259000  0.0379219000  0.7488116000  0.1951500000 -0.1446808000
-0.1301360000  0.0490692000  0.1800000000  6.8964725000  0.0701446000  0.0365951000  0.7456966000  0.1968918000 -0.1446777000
-0.1275938000  0.0490692000  0.1800000000  6.8977976000  0.0762947000  0.0372078000  0.7454197000  0.1977248000 -0.1456444000
-0.1250517000  0.0490692000  0.1800000000  6.8975883000  0.0777970000  0.0383856000  0.7476206000  0.1972232000 -0.1434087000
-0.1225096000  0.0490692000  0.1800000000  6.8963661000  0.0811066000  0.0375865000  0.7484870000  0.1992748000 -0.1427231000
-0.1199675000  0.0490692000  0.1800000000  6.8945708000  0.0839198000  0.0376750000  0.7491976000  0.2034988000 -0.1447603000
-0.1174253000  0.0490692000  0.1800000000  6.8920131000  0.0835238000  0.0399971000  0.7511847000  0.2082972000 -0.1492804000
-0.1148832000  0.0490692000  0.1800000000  6.8884258000  0.0787730000  0.0367095000  0.7552731000  0.2087965000 -0.1519855000
-0.1123411000  0.0490692000  0.1800000000  6.8869963000  0.0767766000  0.0345758000  0.7586893000  0.2071588000 -0.1532882000
-0.1097989000  0.0490692000  0.1800000000  6.8877506000  0.0754659000  0.0325234000  0.7603096000  0.2035538000 -0.1525202000
-0.1072568000  0.0490692000  0.1800000000  6.8899107000  0.0758408000  0.0305529000  0.7600931000  0.1997440000 -0.1506192000
-0.1047147000  0.0490692000  0.1800000000  6.8920403000  0.0793895000  0.0291942000  0.7582405000  0.1979481000 -0.1489692000
-0.1021726000  0.0490692000  0.1800000000  6.8951836000  0.0841979000  0.0321758000  0.7536606000  0.1991148000 -0.1475477000
-0.0996304000  0.0490692000  0.1800000000  6.8962646000  0.0837383000  0.0365585000  0.7506151000  0.2003933000 -0.1454900000
-0.0970883000  0.0490692000  0.1800000000  6.8967457000  0.0830528000  0.0387637000  0.7503188000  0.1993628000 -0.1444395000
-0.0945462000  0.0490692000  0.1800000000  6.8961344000  0.0835967000  0.0390796000  0.7521902000  0.1964216000 -0.1450994000
-0.0920040000  0.0490692000  0.1800000000  6.8945389000  0.0848966000  0.0402172000  0.7545284000  0.1938722000 -0.1476635000
-0.0894619000  0.0490692000  0.1800000000  6.8917131000  0.0817055000  0.0342720000  0.7512531000  0.1925932000 -0.1461634000
-0.0869198000  0.0490692000  0.1800000000  6.8898935000  0.0760626000  0.0303429000  0.7490431000  0.1915625000 -0.1438763000
-0.0843777000  0.0490692000  0.1800000000  6.8905382000  0.0725364000  0.0275269000  0.7484643000  0.1908616000 -0.1416117000
-0.0818355000  0.0490692000  0.1800000000  6.8931928000  0.0724616000  0.0247971000  0.7487116000  0.1907009000 -0.1397321000
-0.0792934000  0.0490692000  0.1800000000  6.8974361000  0.0729611000  0.0207176000  0.7471215000  0.1916476000 -0.1381090000
-0.0767513000  0.0490692000  0.1800000000  6.9028006000  0.0662770000  0.0190291000  0.7463795000  0.1913239000 -0.1392327000
-0.0742091000  0.0490692000  0.1800000000  6.9078717000  0.0591502000  0.0219399000  0.7474296000  0.1911142000 -0.1418409000
-0.0716670000  0.0490692000  0.1800000000  6.9130192000  0.0528138000  0.0258300000  0.7512228000  0.1922942000 -0.1450785000
-0.0691249000  0.0490692000  0.1800000000  6.9173694000  0.0478463000  0.0275981000  0.7570159000  0.1950210000 -0.1480046000
-0.0665828000  0.0490692000  0.1800000000  6.9205236000  0.0442926000  0.0264159000  0.7592499000  0.1961910000 -0.1492218000
-0.0640406000  0.0490692000  0.1800000000  6.9257960000  0.0386670000  0.0273083000  0.7595738000  0.1966061000 -0.1493931000
-0.0614985000  0.0490692000  0.1800000000  6.9300141000  0.0325987000  0.0235039000  0.7594646000  0.1972809000 -0.1482193000
-0.0589564000  0.0490692000  0.1800000000  6.9320664000  0.0290452000  0.0204494000  0.7579269000  0.1985543000 -0.1455958000
-0.0564142000  0.0490692000  0.1800000000  6.9323936000  0.0305260000  0.0246884000  0.7540275000  0.2000744000 -0.1419787000
-0.0538721000  0.0490692000  0.1800000000  6.9314137000  0.0343617000  0.0318267000  0.7497169000  0.1967183000 -0.1412646000
-0.0513300000  0.0490692000  0.1800000000  6.9286518000  0.0363206000  0.0360221000  0.7464349000  0.1972427000 -0.1447870000
-0.0487879000  0.0490692000  0.1800000000  6.9261866000  0.0381293000  0.0382933000  0.7439998000  0.1984894000 -0.1488001000
-0.0462457000  0.0490692000  0.1800000000  6.9244404000  0.0379243000  0.0383308000  0.7428071000  0.1997547000 -0.1522814000
-0.0437036000  0.0490692000  0.1800000000  6.9241891000  0.0325113000  0.0355449000  0.7434343000  0.2013930000 -0.1552805000
-0.0411615000  0.0490692000  0.1800000000  6.9266758000  0.0326190000  0.0364093000  0.7406936000  0.2058559000 -0.1572438000
-0.0386193000  0.0490692000  0.1800000000  6.9292192000  0.0344863000  0.0412717000  0.7349554000  0.2086372000 -0.1564442000
-0.0360772000  0.0490692000  0.1800000000  6.9316726000  0.0333163000  0.0501220000  0.7276356000  0.2064876000 -0.1542991000
-0.0335351000  0.0490692000  0.1800000000  6.9349380000  0.0286682000  0.0598074000  0.7189004000  0.2002622000 -0.1510371000
-0.0309930000  0.0490692000  0.1800000000  6.9412427000  0.0245353000  0.0630598000  0.7076359000  0.1953191000 -0.1456909000
-0.0284508000  0.0490692000  0.1800000000  6.9460897000  0.0236312000  0.0602511000  0.7003673000  0.1960009000 -0.1444480000
-0.0259087000  0.0490692000  0.1800000000  6.9476433000  0.0255461000  0.0676576000  0.7018013000  0.2009847000 -0.1471097000
-0.1860628000  0.0516413000  0.1800000000  6.9361248000  0.0486741000  0.0068558000  0.7129351000  0.2030029000 -0.1426735000
-0.1835207000  0.0516413000  0.1800000000  6.9386973000  0.0523918000  0.0011819000  0.7135419000  0.2007759000 -0.1440266000
-0.1809785000  0.0516413000  0.1800000000  6.9385133000  0.0556408000  0.0015646000  0.7153095000  0.1984286000 -0.1472997000
-0.1784364000  0.0516413000  0.1800000000  6.9351077000  0.0577686000  0.0073245000  0.7172289000  0.1969586000 -0.1505025000
-0.1758943000  0.0516413000  0.1800000000  6.9321747000  0.0589077000  0.0110239000  0.7137821000  0.1946079000 -0.1488706000
-0.1733522000  0.0516413000  0.1800000000  6.9249043000  0.0583527000  0.0046994000  0.7106676000  0.1931805000 -0.1463808000
-0.1708100000  0.0516413000  0.1800000000  6.9178247000  0.0570933000 -0.0011928000  0.7069573000  0.1949033000 -0.1445911000
-0.1682679000  0.0516413000  0.1800000000  6.9128122000  0.0564833000 -0.0052571000  0.7046528000  0.1986579000 -0.1427821000
-0.1657258000  0.0516413000  0.1800000000  6.9114909000  0.0580307000 -0.0076460000  0.7055969000  0.2025707000 -0.1401839000
-0.1631836000  0.0516413000  0.1800000000  6.9116750000  0.0641726000 -0.0092060000  0.7077407000  0.2037055000 -0.1377921000
-0.1606415000  0.0516413000  0.1800000000  6.9114981000  0.0679370000 -0.0054671000  0.7138786000  0.2038910000 -0.1406196000
-0.1580994000  0.0516413000  0.1800000000  6.9117737000  0.0655100000  0.0005809000  0.7228001000  0.2017637000 -0.1445020000
-0.1555573000  0.0516413000  0.1800000000  6.9122081000  0.0603670000  0.0053115000  0.7312073000  0.1993352000 -0.1466324000
-0.1530151000  0.0516413000  0.1800000000  6.9132185000  0.0589393000  0.0052456000  0.7349198000  0.1998707000 -0.1447438000
-0.1504730000  0.0516413000  0.1800000000  6.9154587000  0.0617079000  0.0126636000  0.7326775000  0.2010994000 -0.1424235000
-0.1479309000  0.0516413000  0.1800000000  6.9182777000  0.0662480000  0.0147657000  0.7344929000  0.1994487000 -0.1439382000
-0.1453887000  0.0516413000  0.1800000000  6.9216843000  0.0672608000  0.0156471000  0.7338127000  0.1987918000 -0.1460461000
-0.1428466000  0.0516413000  0.1800000000  6.9261432000  0.0648447000  0.0180046000  0.7305294000  0.1998554000 -0.1476614000
-0.1403045000  0.0516413000  0.1800000000  6.9307766000  0.0636890000  0.0239774000  0.7297585000  0.2008232000 -0.1492106000
-0.1377624000  0.0516413000  0.1800000000  6.9347281000  0.0685818000  0.0353477000  0.7338766000  0.1980660000 -0.1465585000
-0.1352202000  0.0516413000  0.1800000000  6.9373374000  0.0670735000  0.0366583000  0.7343143000  0.1971896000 -0.1443378000
-0.1326781000  0.0516413000  0.1800000000  6.9397459000  0.0667046000  0.0331353000  0.7323346000  0.1985590000 -0.1432010000
-0.1301360000  0.0516413000  0.1800000000  6.9418907000  0.0711414000  0.0295742000  0.7291574000  0.2011281000 -0.1431215000
-0.1275938000  0.0516413000  0.1800000000  6.9429650000  0.0768478000  0.0301753000  0.7258515000  0.2011614000 -0.1430143000
-0.1250517000  0.0516413000  0.1800000000  6.9434443000  0.0794907000  0.0311991000  0.7253742000  0.2010124000 -0.1413271000
-0.1225096000  0.0516413000  0.1800000000  6.9433584000  0.0840596000  0.0318167000  0.7271686000  0.2034509000 -0.1411086000
-0.1199675000  0.0516413000  0.1800000000  6.9429088000  0.0870961000  0.0329590000  0.7308505000  0.2075227000 -0.1430021000
-0.1174253000  0.0516413000  0.1800000000  6.9417086000  0.0854274000  0.0346866000  0.7358071000  0.2113003000 -0.1465361000
-0.1148832000  0.0516413000  0.1800000000  6.9394121000  0.0801372000  0.0322868000  0.7410342000  0.2102144000 -0.1477629000
-0.1123411000  0.0516413000  0.1800000000  6.9374967000  0.0795766000  0.0282558000  0.7458001000  0.2086794000 -0.1496479000
-0.1097989000  0.0516413000  0.1800000000  6.9363861000  0.0788806000  0.0259067000  0.7479216000  0.2055968000 -0.1499631000
-0.1072568000  0.0516413000  0.1800000000  6.9366012000  0.0785946000  0.0248374000  0.7486670000  0.2022466000 -0.1493116000
-0.1047147000  0.0516413000  0.1800000000  6.9381137000  0.0805233000  0.0240106000  0.7498766000  0.2005383000 -0.1490033000
-0.1021726000  0.0516413000  0.1800000000  6.9404736000  0.0845054000  0.0279737000  0.7475934000  0.2011747000 -0.1487067000
-0.0996304000  0.0516413000  0.1800000000  6.9410534000  0.0842937000  0.0303925000  0.7472309000  0.2041018000 -0.1489075000
-0.0970883000  0.0516413000  0.1800000000  6.9414454000  0.0836245000  0.0317082000  0.7489575000  0.2053180000 -0.1488274000
-0.0945462000  0.0516413000  0.1800000000  6.9416733000  0.0840162000  0.0322739000  0.7521742000  0.2039932000 -0.1486261000
-0.0920040000  0.0516413000  0.1800000000  6.9426503000  0.0858926000  0.0324893000  0.7558001000  0.2012228000 -0.1490792000
-0.0894619000  0.0516413000  0.1800000000  6.9419088000  0.0841036000  0.0290557000  0.7522886000  0.1984075000 -0.1468373000
-0.0869198000  0.0516413000  0.1800000000  6.9398513000  0.0778329000  0.0240976000  0.7496293000  0.1958448000 -0.1427909000
-0.0843777000  0.0516413000  0.1800000000  6.9394212000  0.0727269000  0.0215991000  0.7486396000  0.1947958000 -0.1392938000
-0.0818355000  0.0516413000  0.1800000000  6.9411154000  0.0710474000  0.0216318000  0.7488807000  0.1952429000 -0.1376141000
-0.0792934000  0.0516413000  0.1800000000  6.9449115000  0.0708389000  0.0186669000  0.7483387000  0.1954508000 -0.1378920000
-0.0767513000  0.0516413000  0.1800000000  6.9492650000  0.0630970000  0.0142862000  0.7454819000  0.1953334000 -0.1394001000
-0.0742091000  0.0516413000  0.1800000000  6.9533148000  0.0554860000  0.0155695000  0.7439849000  0.1942510000 -0.1418417000
-0.0716670000  0.0516413000  0.1800000000  6.9576879000  0.0489983000  0.0190206000  0.7451982000  0.1945518000 -0.1449473000
-0.0691249000  0.0516413000  0.1800000000  6.9617019000  0.0440279000  0.0218141000  0.7486152000  0.1973979000 -0.1480328000
-0.0665828000  0.0516413000  0.1800000000  6.9651623000  0.0409008000  0.0253645000  0.7489666000  0.2000967000 -0.1490236000
-0.0640406000  0.0516413000  0.1800000000  6.9706340000  0.0365321000  0.0259458000  0.7474599000  0.2017981000 -0.1494762000
-0.0614985000  0.0516413000  0.1800000000  6.9754419000  0.0322519000  0.0240127000  0.7469991000  0.2024188000 -0.1492320000
-0.0589564000  0.0516413000  0.1800000000  6.9779243000  0.0306327000  0.0219426000  0.7454851000  0.2025883000 -0.1478442000
-0.0564142000  0.0516413000  0.1800000000  6.9780760000  0.0336831000  0.0226482000  0.7408881000  0.2027714000 -0.1451422000
-0.0538721000  0.0516413000  0.1800000000  6.9783940000  0.0374800000  0.0297918000  0.7385985000  0.2002528000 -0.1430241000
-0.0513300000  0.0516413000  0.1800000000  6.9766917000  0.0390283000  0.0315639000  0.7358775000  0.2005019000 -0.1452198000
-0.0487879000  0.0516413000  0.1800000000  6.9748631000  0.0415877000  0.0309888000  0.7337446000  0.2015711000 -0.1490628000
-0.0462457000  0.0516413000  0.1800000000  6.9733529000  0.0431034000  0.0294308000  0.7325549000  0.2037095000 -0.1531768000
-0.0437036000  0.0516413000  0.1800000000  6.9731145000  0.0392500000  0.0277893000  0.7323884000  0.2080216000 -0.1564881000
-0.0411615000  0.0516413000  0.1800000000  6.9767947000  0.0364984000  0.0264066000  0.7302788000  0.2117714000 -0.1561219000
-0.0386193000  0.0516413000  0.1800000000  6.9802017000  0.0371877000  0.0340639000  0.7249427000  0.2144371000 -0.1534628000
-0.0360772000  0.0516413000  0.1800000000  6.9825983000  0.0356134000  0.0461357000  0.7191291000  0.2123465000 -0.1508027000
-0.0335351000  0.0516413000  0.1800000000  6.9851174000  0.0309933000  0.0570723000  0.7135530000  0.2056490000 -0.1482702000
-0.0309930000  0.0516413000  0.1800000000  6.9911356000  0.0274879000  0.0588995000  0.7069800000  0.1985129000 -0.1437568000
-0.0284508000  0.0516413000  0.1800000000  6.9964609000  0.0256000000  0.0569320000  0.6985112000  0.1994278000 -0.1431769000
-0.0259087000  0.0516413000  0.1800000000  6.9986129000  0.0274468000  0.0627080000  0.6977516000  0.2041061000 -0.1460821000
-0.1860628000  0.0542134000  0.1800000000  6.9839292000  0.0461744000  0.0077891000  0.7092384000  0.2120347000 -0.1458074000
-0.1835207000  0.0542134000  0.1800000000  6.9859753000  0.0515971000  0.0033985000  0.7127990000  0.2088748000 -0.1454082000
-0.1809785000  0.0542134000  0.1800000000  6.9854374000  0.0563460000  0.0025038000  0.7161595000  0.2051048000 -0.1467191000
-0.1784364000  0.0542134000  0.1800000000  6.9818459000  0.0592671000  0.0046061000  0.7180431000  0.2015255000 -0.1480778000
-0.1758943000  0.0542134000  0.1800000000  6.9788094000  0.0603432000  0.0051892000  0.7153284000  0.1972912000 -0.1452371000
-0.1733522000  0.0542134000  0.1800000000  6.9714150000  0.0591821000  0.0019852000  0.7099621000  0.1954782000 -0.1423326000
-0.1708100000  0.0542134000  0.1800000000  6.9643497000  0.0590504000  0.0001233000  0.7042662000  0.1971761000 -0.1404025000
-0.1682679000  0.0542134000  0.1800000000  6.9593773000  0.0594183000  0.0007522000  0.6998211000  0.2015779000 -0.1390813000
-0.1657258000  0.0542134000  0.1800000000  6.9577994000  0.0599036000  0.0029580000  0.6982229000  0.2071422000 -0.1380830000
-0.1631836000  0.0542134000  0.1800000000  6.9559326000  0.0650131000 -0.0030263000  0.7018828000  0.2102756000 -0.1391837000
-0.1606415000  0.0542134000  0.1800000000  6.9556146000  0.0673527000 -0.0026497000  0.7037191000  0.2111497000 -0.1426705000
-0.1580994000  0.0542134000  0.1800000000  6.9565697000  0.0631806000 -0.0003762000  0.7082238000  0.2082586000 -0.1456980000
-0.1555573000  0.0542134000  0.1800000000  6.9577475000  0.0565733000  0.0027906000  0.7138742000  0.2043113000 -0.1466202000
-0.1530151000  0.0542134000  0.1800000000  6.9588318000  0.0547849000  0.0068547000  0.7170650000  0.2036664000 -0.1443669000
-0.1504730000  0.0542134000  0.1800000000  6.9599009000  0.0585669000  0.0109782000  0.7188157000  0.2042431000 -0.1420358000
-0.1479309000  0.0542134000  0.1800000000  6.9612575000  0.0609640000  0.0117847000  0.7212561000  0.2021970000 -0.1413511000
-0.1453887000  0.0542134000  0.1800000000  6.9629593000  0.0612976000  0.0117357000  0.7190505000  0.2014057000 -0.1416495000
-0.1428466000  0.0542134000  0.1800000000  6.9661689000  0.0604715000  0.0135295000  0.7134901000  0.2023061000 -0.1429801000
-0.1403045000  0.0542134000  0.1800000000  6.9713988000  0.0609381000  0.0206653000  0.7115998000  0.2024761000 -0.1459374000
-0.1377624000  0.0542134000  0.1800000000  6.9767170000  0.0674380000  0.0281905000  0.7184428000  0.1999254000 -0.1444266000
-0.1352202000  0.0542134000  0.1800000000  6.9805889000  0.0672907000  0.0300628000  0.7198051000  0.1992003000 -0.1432670000
-0.1326781000  0.0542134000  0.1800000000  6.9826736000  0.0681278000  0.0265726000  0.7174886000  0.2007366000 -0.1429266000
-0.1301360000  0.0542134000  0.1800000000  6.9828234000  0.0733832000  0.0204012000  0.7130147000  0.2035950000 -0.1431988000
-0.1275938000  0.0542134000  0.1800000000  6.9828181000  0.0785228000  0.0191098000  0.7069790000  0.2042147000 -0.1427467000
-0.1250517000  0.0542134000  0.1800000000  6.9848242000  0.0817273000  0.0212495000  0.7026513000  0.2060962000 -0.1420808000
-0.1225096000  0.0542134000  0.1800000000  6.9861374000  0.0869818000  0.0238897000  0.7038710000  0.2091734000 -0.1424728000
-0.1199675000  0.0542134000  0.1800000000  6.9871449000  0.0898554000  0.0259601000  0.7092528000  0.2122616000 -0.1439810000
-0.1174253000  0.0542134000  0.1800000000  6.9877696000  0.0868313000  0.0267783000  0.7166016000  0.2140662000 -0.1461397000
-0.1148832000  0.0542134000  0.1800000000  6.9872365000  0.0812532000  0.0262513000  0.7235437000  0.2131009000 -0.1469055000
-0.1123411000  0.0542134000  0.1800000000  6.9863329000  0.0817261000  0.0217771000  0.7299279000  0.2114350000 -0.1477082000
-0.1097989000  0.0542134000  0.1800000000  6.9851193000  0.0823832000  0.0204045000  0.7322622000  0.2083009000 -0.1473678000
-0.1072568000  0.0542134000  0.1800000000  6.9844127000  0.0823757000  0.0207013000  0.7331043000  0.2048474000 -0.1472084000
-0.1047147000  0.0542134000  0.1800000000  6.9845734000  0.0822510000  0.0196518000  0.7362354000  0.2028014000 -0.1490331000
-0.1021726000  0.0542134000  0.1800000000  6.9837017000  0.0840918000  0.0248013000  0.7379074000  0.2036383000 -0.1514424000
-0.0996304000  0.0542134000  0.1800000000  6.9827595000  0.0833105000  0.0236682000  0.7410163000  0.2088912000 -0.1541286000
-0.0970883000  0.0542134000  0.1800000000  6.9829912000  0.0829617000  0.0229955000  0.7454605000  0.2122957000 -0.1549896000
-0.0945462000  0.0542134000  0.1800000000  6.9840670000  0.0841025000  0.0241243000  0.7497520000  0.2121150000 -0.1536266000
