   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.0360772000  0.0464970000  0.0300000000  5.9167333000 -0.0191983000  0.0369717000  0.7424186000  0.2558124000 -0.0634607000
-0.0335351000  0.0464970000  0.0300000000  5.9146032000 -0.0296603000  0.0387579000  0.7407610000  0.2575666000 -0.0670928000
-0.0309930000  0.0464970000  0.0300000000  5.9132948000 -0.0406153000  0.0438423000  0.7372363000  0.2572680000 -0.0697784000
-0.0284508000  0.0464970000  0.0300000000  5.9144168000 -0.0526157000  0.0524144000  0.7350386000  0.2582158000 -0.0717887000
-0.0259087000  0.0464970000  0.0300000000  5.9162726000 -0.0654546000  0.0657440000  0.7352205000  0.2611271000 -0.0731340000
-0.1860628000  0.0490692000  0.0300000000  5.8883915000  0.0666956000 -0.0949723000  0.7642137000  0.2913115000 -0.0253440000
-0.1835207000  0.0490692000  0.0300000000  5.8911777000  0.0615253000 -0.0841458000  0.7592610000  0.2951013000 -0.0202557000
-0.1809785000  0.0490692000  0.0300000000  5.8977423000  0.0654308000 -0.0802632000  0.7620480000  0.2935803000 -0.0181339000
-0.1784364000  0.0490692000  0.0300000000  5.9052439000  0.0711626000 -0.0738426000  0.7613416000  0.2855251000 -0.0221084000
-0.1758943000  0.0490692000  0.0300000000  5.9118915000  0.0728240000 -0.0711854000  0.7605395000  0.2846812000 -0.0246435000
-0.1733522000  0.0490692000  0.0300000000  5.9148307000  0.0716196000 -0.0694941000  0.7634214000  0.2884829000 -0.0252331000
-0.1708100000  0.0490692000  0.0300000000  5.9144278000  0.0703561000 -0.0640111000  0.7719609000  0.2903067000 -0.0248411000
-0.1682679000  0.0490692000  0.0300000000  5.9169478000  0.0711428000 -0.0504004000  0.7811686000  0.2827953000 -0.0235473000
-0.1657258000  0.0490692000  0.0300000000  5.9159136000  0.0717016000 -0.0513425000  0.7778636000  0.2739520000 -0.0304724000
-0.1631836000  0.0490692000  0.0300000000  5.9162550000  0.0733348000 -0.0596327000  0.7698413000  0.2722586000 -0.0374570000
-0.1606415000  0.0490692000  0.0300000000  5.9194179000  0.0780652000 -0.0636454000  0.7624403000  0.2744416000 -0.0435915000
-0.1580994000  0.0490692000  0.0300000000  5.9238896000  0.0854694000 -0.0585734000  0.7583895000  0.2770024000 -0.0488425000
-0.1555573000  0.0490692000  0.0300000000  5.9276576000  0.0899719000 -0.0552208000  0.7561116000  0.2797601000 -0.0530450000
-0.1530151000  0.0490692000  0.0300000000  5.9245148000  0.0971922000 -0.0554561000  0.7510745000  0.2784431000 -0.0559002000
