,,"X,m",,,,,"Y,m",,,,,"Z,m",,,,"U,m/s",,,"V,m/s",,,,"W,m/s",,,"uu,m^2/s^2","vv,m^2/s^2",,"uv,m^2/s^2",
,0.2341538000,0.0464970000,0.0000000000,5.1400776000,0.2096428000,-0.0672551000,0.8282589000,0.5758710000,0.0626906000
,0.2366947000,0.0464970000,0.0000000000,5.1409636000,0.2120795000,-0.0630633000,0.8138006000,0.5713229000,0.0591527000
,0.0766193000,0.0490692000,0.0000000000,1.4290550000,0.0777491000,0.0439216000,1.5572996000,0.9578406000,-0.0160678000
,0.0791602000,0.0490692000,0.0000000000,1.6872095000,0.0708562000,0.0707240000,1.4536117000,0.9673143000,-0.0016591000
,0.0817011000,0.0490692000,0.0000000000,1.9206893000,0.0679642000,0.0839489000,1.3722446000,0.9708133000,-0.0070465000
,0.0842419000,0.0490692000,0.0000000000,2.1361439000,0.0754355000,0.0841022000,1.3009789000,0.9640548000,-0.0212414000
,0.0867828000,0.0490692000,0.0000000000,2.3405633000,0.0967154000,0.0786844000,1.2219331000,0.9474546000,-0.0258022000
,0.0893237000,0.0490692000,0.0000000000,2.5146015000,0.0827041000,0.0838677000,1.1974180000,0.9581534000,-0.0229432000
,0.0918646000,0.0490692000,0.0000000000,2.6780024000,0.0888703000,0.0831418000,1.1391170000,0.9453305000,-0.0330145000
,0.0944055000,0.0490692000,0.0000000000,2.8355112000,0.1009153000,0.0805045000,1.0994132000,0.9170289000,-0.0455443000
,0.0969463000,0.0490692000,0.0000000000,2.9838710000,0.1117269000,0.0777440000,1.0877669000,0.8868146000,-0.0509949000
,0.0994872000,0.0490692000,0.0000000000,3.1065822000,0.1189587000,0.0748970000,1.0619630000,0.8859727000,-0.0339338000
,0.1020281000,0.0490692000,0.0000000000,3.2239075000,0.1195159000,0.0668653000,1.0612833000,0.8679867000,-0.0093403000
,0.1045690000,0.0490692000,0.0000000000,3.3377342000,0.1380089000,0.0590020000,1.0680698000,0.8498981000,-0.0010465000
,0.1071099000,0.0490692000,0.0000000000,3.4413760000,0.1570121000,0.0577224000,1.0667641000,0.8429700000,-0.0060089000
